# SOURCE: https://data.gov.sg/dataset/resident-population-by-ethnicity-gender-and-age-group
# year;sex;ethnicity;age_group;population
1991;Female;Chinese;85 - 89 Years;na
1991;Female;Chinese;90 Years & Over;na
1991;Male;Indians;0  -  4 Years;9494
1991;Male;Indians;5  -  9 Years;8119
1991;Male;Indians;10 - 14 Years;6796
1991;Male;Indians;15 - 19 Years;6974
1991;Male;Indians;20 - 24 Years;8613
1991;Male;Indians;25 - 29 Years;10838
1991;Male;Indians;30 - 34 Years;11334
1991;Male;Indians;35 - 39 Years;9090
1991;Male;Indians;40 - 44 Years;7421
1991;Male;Indians;45 - 49 Years;4604
1991;Male;Indians;50 - 54 Years;4669
1991;Male;Indians;55 - 59 Years;4662
1991;Male;Indians;60 - 64 Years;5720
1991;Male;Indians;65 - 69 Years;4372
1991;Male;Indians;70 - 74 Years;2505
1991;Male;Indians;75 - 79 Years;1126
1991;Male;Indians;80 - 84 Years;431
1991;Male;Indians;85 - 89 Years;na
1991;Male;Indians;90 Years & Over;na
1991;Female;Indians;0  -  4 Years;9022
1991;Female;Indians;5  -  9 Years;7527
1991;Female;Indians;10 - 14 Years;6428
1991;Female;Indians;15 - 19 Years;6725
1991;Female;Indians;20 - 24 Years;8302
1991;Female;Indians;25 - 29 Years;10859
1991;Female;Indians;30 - 34 Years;10570
1991;Female;Indians;35 - 39 Years;8711
1991;Female;Indians;40 - 44 Years;7193
1991;Female;Indians;45 - 49 Years;3830
1991;Female;Indians;50 - 54 Years;4039
1991;Female;Indians;55 - 59 Years;3224
1991;Female;Indians;60 - 64 Years;2391
1991;Female;Indians;65 - 69 Years;1486
1991;Female;Indians;70 - 74 Years;868
1991;Female;Indians;75 - 79 Years;403
1991;Female;Indians;80 - 84 Years;191
1991;Female;Indians;85 - 89 Years;na
1991;Female;Indians;90 Years & Over;na
1991;Male;Other;0  -  4 Years;2169
1991;Male;Other;5  -  9 Years;1412
1991;Male;Other;10 - 14 Years;996
1991;Male;Other;15 - 19 Years;944
1991;Male;Other;20 - 24 Years;867
1991;Male;Other;25 - 29 Years;1228
1991;Male;Other;30 - 34 Years;1345
1991;Male;Other;35 - 39 Years;1199
1991;Male;Other;40 - 44 Years;1244
1991;Male;Other;45 - 49 Years;646
1991;Male;Other;50 - 54 Years;676
1991;Male;Other;55 - 59 Years;605
1991;Male;Other;60 - 64 Years;595
1991;Male;Other;65 - 69 Years;447
1991;Male;Other;70 - 74 Years;319
1991;Male;Other;75 - 79 Years;167
1991;Male;Other;80 - 84 Years;91
1991;Male;Other;85 - 89 Years;na
1991;Male;Other;90 Years & Over;na
1991;Female;Other;0  -  4 Years;1990
1991;Female;Other;5  -  9 Years;1343
1991;Female;Other;10 - 14 Years;986
1991;Female;Other;15 - 19 Years;836
1991;Female;Other;20 - 24 Years;1181
1991;Female;Other;25 - 29 Years;1689
1991;Female;Other;30 - 34 Years;1823
1991;Female;Other;35 - 39 Years;1398
1991;Female;Other;40 - 44 Years;1176
1991;Female;Other;45 - 49 Years;585
1991;Female;Other;50 - 54 Years;713
1991;Female;Other;55 - 59 Years;638
1991;Female;Other;60 - 64 Years;608
1991;Female;Other;65 - 69 Years;478
1991;Female;Other;70 - 74 Years;324
1991;Female;Other;75 - 79 Years;241
1991;Female;Other;80 - 84 Years;122
1991;Female;Other;85 - 89 Years;na
1991;Female;Other;90 Years & Over;na
1992;Male;Malays;0  -  4 Years;24761
1992;Male;Malays;5  -  9 Years;20553
1992;Male;Malays;10 - 14 Years;16094
1992;Male;Malays;15 - 19 Years;15233
1992;Male;Malays;20 - 24 Years;17361
1992;Male;Malays;25 - 29 Years;23195
1992;Male;Malays;30 - 34 Years;22577
1992;Male;Malays;35 - 39 Years;17439
1992;Male;Malays;40 - 44 Years;11847
1992;Male;Malays;45 - 49 Years;7167
1992;Male;Malays;50 - 54 Years;6094
1992;Male;Malays;55 - 59 Years;6136
1992;Male;Malays;60 - 64 Years;5122
1992;Male;Malays;65 - 69 Years;4603
1992;Male;Malays;70 - 74 Years;3000
1992;Male;Malays;75 - 79 Years;1280
1992;Male;Malays;80 - 84 Years;698
1992;Male;Malays;85 - 89 Years;na
1992;Male;Malays;90 Years & Over;na
1992;Female;Malays;0  -  4 Years;23557
1992;Female;Malays;5  -  9 Years;19508
1992;Female;Malays;10 - 14 Years;14934
1992;Female;Malays;15 - 19 Years;14004
1992;Female;Malays;20 - 24 Years;16765
1992;Female;Malays;25 - 29 Years;22603
1992;Female;Malays;30 - 34 Years;21421
1992;Female;Malays;35 - 39 Years;16901
1992;Female;Malays;40 - 44 Years;12281
1992;Female;Malays;45 - 49 Years;7455
1992;Female;Malays;50 - 54 Years;6818
1992;Female;Malays;55 - 59 Years;6741
1992;Female;Malays;60 - 64 Years;5453
1992;Female;Malays;65 - 69 Years;3842
1992;Female;Malays;70 - 74 Years;2393
1992;Female;Malays;75 - 79 Years;1193
1992;Female;Malays;80 - 84 Years;675
1992;Female;Malays;85 - 89 Years;na
1992;Female;Malays;90 Years & Over;na
1992;Male;Chinese;0  -  4 Years;89846
1992;Male;Chinese;5  -  9 Years;75849
1992;Male;Chinese;10 - 14 Years;80414
1992;Male;Chinese;15 - 19 Years;87084
1992;Male;Chinese;20 - 24 Years;91760
1992;Male;Chinese;25 - 29 Years;108959
1992;Male;Chinese;30 - 34 Years;119777
1992;Male;Chinese;35 - 39 Years;115010
1992;Male;Chinese;40 - 44 Years;96356
1992;Male;Chinese;45 - 49 Years;61602
1992;Male;Chinese;50 - 54 Years;54021
1992;Male;Chinese;55 - 59 Years;39626
1992;Male;Chinese;60 - 64 Years;31691
1992;Male;Chinese;65 - 69 Years;22202
1992;Male;Chinese;70 - 74 Years;15539
1992;Male;Chinese;75 - 79 Years;11311
1992;Male;Chinese;80 - 84 Years;6792
1992;Male;Chinese;85 - 89 Years;na
1992;Male;Chinese;90 Years & Over;na
1992;Female;Chinese;0  -  4 Years;83698
1992;Female;Chinese;5  -  9 Years;69685
1992;Female;Chinese;10 - 14 Years;74739
1992;Female;Chinese;15 - 19 Years;82024
1992;Female;Chinese;20 - 24 Years;90601
1992;Female;Chinese;25 - 29 Years;107280
1992;Female;Chinese;30 - 34 Years;116492
1992;Female;Chinese;35 - 39 Years;110749
1992;Female;Chinese;40 - 44 Years;92946
1992;Female;Chinese;45 - 49 Years;60110
1992;Female;Chinese;50 - 54 Years;54429
1992;Female;Chinese;55 - 59 Years;39871
1992;Female;Chinese;60 - 64 Years;35736
1992;Female;Chinese;65 - 69 Years;27231
1992;Female;Chinese;70 - 74 Years;21520
1992;Female;Chinese;75 - 79 Years;16968
1992;Female;Chinese;80 - 84 Years;10904
1992;Female;Chinese;85 - 89 Years;na
1992;Female;Chinese;90 Years & Over;na
1992;Male;Indians;0  -  4 Years;9841
1992;Male;Indians;5  -  9 Years;8397
1992;Male;Indians;10 - 14 Years;7162
1992;Male;Indians;15 - 19 Years;6695
1992;Male;Indians;20 - 24 Years;8237
1992;Male;Indians;25 - 29 Years;10663
1992;Male;Indians;30 - 34 Years;11604
1992;Male;Indians;35 - 39 Years;9558
1992;Male;Indians;40 - 44 Years;7643
1992;Male;Indians;45 - 49 Years;5039
1992;Male;Indians;50 - 54 Years;5016
1992;Male;Indians;55 - 59 Years;4192
1992;Male;Indians;60 - 64 Years;5701
1992;Male;Indians;65 - 69 Years;4506
1992;Male;Indians;70 - 74 Years;2694
1992;Male;Indians;75 - 79 Years;1225
1992;Male;Indians;80 - 84 Years;499
1992;Male;Indians;85 - 89 Years;na
1992;Male;Indians;90 Years & Over;na
1992;Female;Indians;0  -  4 Years;9513
1992;Female;Indians;5  -  9 Years;7809
1992;Female;Indians;10 - 14 Years;6705
1992;Female;Indians;15 - 19 Years;6508
1992;Female;Indians;20 - 24 Years;8066
1992;Female;Indians;25 - 29 Years;10810
1992;Female;Indians;30 - 34 Years;10888
1992;Female;Indians;35 - 39 Years;9202
1992;Female;Indians;40 - 44 Years;7472
1992;Female;Indians;45 - 49 Years;4493
1992;Female;Indians;50 - 54 Years;4125
1992;Female;Indians;55 - 59 Years;3361
1992;Female;Indians;60 - 64 Years;2488
1992;Female;Indians;65 - 69 Years;1640
1992;Female;Indians;70 - 74 Years;943
1992;Female;Indians;75 - 79 Years;421
1992;Female;Indians;80 - 84 Years;236
1992;Female;Indians;85 - 89 Years;na
1992;Female;Indians;90 Years & Over;na
1992;Male;Other;0  -  4 Years;2357
1992;Male;Other;5  -  9 Years;1495
1992;Male;Other;10 - 14 Years;1071
1992;Male;Other;15 - 19 Years;928
1992;Male;Other;20 - 24 Years;859
1992;Male;Other;25 - 29 Years;1170
1992;Male;Other;30 - 34 Years;1338
1992;Male;Other;35 - 39 Years;1272
1992;Male;Other;40 - 44 Years;1242
1992;Male;Other;45 - 49 Years;804
1992;Male;Other;50 - 54 Years;697
1992;Male;Other;55 - 59 Years;626
1992;Male;Other;60 - 64 Years;597
1992;Male;Other;65 - 69 Years;482
1992;Male;Other;70 - 74 Years;347
1992;Male;Other;75 - 79 Years;171
1992;Male;Other;80 - 84 Years;86
1992;Male;Other;85 - 89 Years;na
1992;Male;Other;90 Years & Over;na
1992;Female;Other;0  -  4 Years;2178
1992;Female;Other;5  -  9 Years;1429
1992;Female;Other;10 - 14 Years;1052
1992;Female;Other;15 - 19 Years;856
1992;Female;Other;20 - 24 Years;1156
1992;Female;Other;25 - 29 Years;1811
1992;Female;Other;30 - 34 Years;1933
1992;Female;Other;35 - 39 Years;1558
1992;Female;Other;40 - 44 Years;1215
1992;Female;Other;45 - 49 Years;715
1992;Female;Other;50 - 54 Years;703
1992;Female;Other;55 - 59 Years;675
1992;Female;Other;60 - 64 Years;605
1992;Female;Other;65 - 69 Years;499
1992;Female;Other;70 - 74 Years;352
1992;Female;Other;75 - 79 Years;233
1992;Female;Other;80 - 84 Years;141
1992;Female;Other;85 - 89 Years;na
1992;Female;Other;90 Years & Over;na
1993;Male;Malays;0  -  4 Years;25142
1993;Male;Malays;5  -  9 Years;21168
1993;Male;Malays;10 - 14 Years;17283
1993;Male;Malays;15 - 19 Years;14498
1993;Male;Malays;20 - 24 Years;16848
1993;Male;Malays;25 - 29 Years;22339
1993;Male;Malays;30 - 34 Years;23071
1993;Male;Malays;35 - 39 Years;18547
1993;Male;Malays;40 - 44 Years;12620
1993;Male;Malays;45 - 49 Years;8246
1993;Male;Malays;50 - 54 Years;5892
1993;Male;Malays;55 - 59 Years;6202
1993;Male;Malays;60 - 64 Years;4966
1993;Male;Malays;65 - 69 Years;4683
1993;Male;Malays;70 - 74 Years;3159
1993;Male;Malays;75 - 79 Years;1384
1993;Male;Malays;80 - 84 Years;754
1993;Male;Malays;85 - 89 Years;na
1993;Male;Malays;90 Years & Over;na
1993;Female;Malays;0  -  4 Years;23786
1993;Female;Malays;5  -  9 Years;20214
1993;Female;Malays;10 - 14 Years;16052
1993;Female;Malays;15 - 19 Years;13369
1993;Female;Malays;20 - 24 Years;16418
1993;Female;Malays;25 - 29 Years;21800
1993;Female;Malays;30 - 34 Years;22026
1993;Female;Malays;35 - 39 Years;17935
1993;Female;Malays;40 - 44 Years;12982
1993;Female;Malays;45 - 49 Years;8473
1993;Female;Malays;50 - 54 Years;6744
1993;Female;Malays;55 - 59 Years;6677
1993;Female;Malays;60 - 64 Years;5475
1993;Female;Malays;65 - 69 Years;4098
1993;Female;Malays;70 - 74 Years;2560
1993;Female;Malays;75 - 79 Years;1268
1993;Female;Malays;80 - 84 Years;736
1993;Female;Malays;85 - 89 Years;na
1993;Female;Malays;90 Years & Over;na
1993;Male;Chinese;0  -  4 Years;90828
1993;Male;Chinese;5  -  9 Years;77455
1993;Male;Chinese;10 - 14 Years;81221
1993;Male;Chinese;15 - 19 Years;83209
1993;Male;Chinese;20 - 24 Years;93447
1993;Male;Chinese;25 - 29 Years;107143
1993;Male;Chinese;30 - 34 Years;119528
1993;Male;Chinese;35 - 39 Years;118030
1993;Male;Chinese;40 - 44 Years;99977
1993;Male;Chinese;45 - 49 Years;69255
1993;Male;Chinese;50 - 54 Years;54870
1993;Male;Chinese;55 - 59 Years;41066
1993;Male;Chinese;60 - 64 Years;32894
1993;Male;Chinese;65 - 69 Years;23437
1993;Male;Chinese;70 - 74 Years;15789
1993;Male;Chinese;75 - 79 Years;11241
1993;Male;Chinese;80 - 84 Years;6977
1993;Male;Chinese;85 - 89 Years;na
1993;Male;Chinese;90 Years & Over;na
1993;Female;Chinese;0  -  4 Years;84537
1993;Female;Chinese;5  -  9 Years;71407
1993;Female;Chinese;10 - 14 Years;75101
1993;Female;Chinese;15 - 19 Years;78460
1993;Female;Chinese;20 - 24 Years;93101
1993;Female;Chinese;25 - 29 Years;106643
1993;Female;Chinese;30 - 34 Years;116775
1993;Female;Chinese;35 - 39 Years;114397
1993;Female;Chinese;40 - 44 Years;96314
1993;Female;Chinese;45 - 49 Years;67856
1993;Female;Chinese;50 - 54 Years;55242
1993;Female;Chinese;55 - 59 Years;41089
1993;Female;Chinese;60 - 64 Years;36304
1993;Female;Chinese;65 - 69 Years;28710
1993;Female;Chinese;70 - 74 Years;21877
1993;Female;Chinese;75 - 79 Years;16921
1993;Female;Chinese;80 - 84 Years;11435
1993;Female;Chinese;85 - 89 Years;na
1993;Female;Chinese;90 Years & Over;na
1993;Male;Indians;0  -  4 Years;10079
1993;Male;Indians;5  -  9 Years;8699
1993;Male;Indians;10 - 14 Years;7647
1993;Male;Indians;15 - 19 Years;6585
1993;Male;Indians;20 - 24 Years;7926
1993;Male;Indians;25 - 29 Years;10403
1993;Male;Indians;30 - 34 Years;11655
1993;Male;Indians;35 - 39 Years;10080
1993;Male;Indians;40 - 44 Years;8082
1993;Male;Indians;45 - 49 Years;5593
1993;Male;Indians;50 - 54 Years;5112
1993;Male;Indians;55 - 59 Years;3842
1993;Male;Indians;60 - 64 Years;5564
1993;Male;Indians;65 - 69 Years;4789
1993;Male;Indians;70 - 74 Years;2815
1993;Male;Indians;75 - 79 Years;1283
1993;Male;Indians;80 - 84 Years;556
1993;Male;Indians;85 - 89 Years;na
1993;Male;Indians;90 Years & Over;na
1993;Female;Indians;0  -  4 Years;9692
1993;Female;Indians;5  -  9 Years;8212
1993;Female;Indians;10 - 14 Years;7131
1993;Female;Indians;15 - 19 Years;6205
1993;Female;Indians;20 - 24 Years;8029
1993;Female;Indians;25 - 29 Years;10504
1993;Female;Indians;30 - 34 Years;11201
1993;Female;Indians;35 - 39 Years;9782
1993;Female;Indians;40 - 44 Years;7846
1993;Female;Indians;45 - 49 Years;5119
1993;Female;Indians;50 - 54 Years;4106
1993;Female;Indians;55 - 59 Years;3501
1993;Female;Indians;60 - 64 Years;2641
1993;Female;Indians;65 - 69 Years;1779
1993;Female;Indians;70 - 74 Years;1052
1993;Female;Indians;75 - 79 Years;456
1993;Female;Indians;80 - 84 Years;239
1993;Female;Indians;85 - 89 Years;na
1993;Female;Indians;90 Years & Over;na
1993;Male;Other;0  -  4 Years;2434
1993;Male;Other;5  -  9 Years;1644
1993;Male;Other;10 - 14 Years;1148
1993;Male;Other;15 - 19 Years;884
1993;Male;Other;20 - 24 Years;893
1993;Male;Other;25 - 29 Years;1111
1993;Male;Other;30 - 34 Years;1355
1993;Male;Other;35 - 39 Years;1338
1993;Male;Other;40 - 44 Years;1235
1993;Male;Other;45 - 49 Years;946
1993;Male;Other;50 - 54 Years;712
1993;Male;Other;55 - 59 Years;626
1993;Male;Other;60 - 64 Years;616
1993;Male;Other;65 - 69 Years;506
1993;Male;Other;70 - 74 Years;359
1993;Male;Other;75 - 79 Years;183
1993;Male;Other;80 - 84 Years;89
1993;Male;Other;85 - 89 Years;na
1993;Male;Other;90 Years & Over;na
1993;Female;Other;0  -  4 Years;2273
1993;Female;Other;5  -  9 Years;1560
1993;Female;Other;10 - 14 Years;1115
1993;Female;Other;15 - 19 Years;874
1993;Female;Other;20 - 24 Years;1205
1993;Female;Other;25 - 29 Years;1847
1993;Female;Other;30 - 34 Years;2121
1993;Female;Other;35 - 39 Years;1670
1993;Female;Other;40 - 44 Years;1262
1993;Female;Other;45 - 49 Years;844
1993;Female;Other;50 - 54 Years;723
1993;Female;Other;55 - 59 Years;677
1993;Female;Other;60 - 64 Years;603
1993;Female;Other;65 - 69 Years;520
1993;Female;Other;70 - 74 Years;376
1993;Female;Other;75 - 79 Years;232
1993;Female;Other;80 - 84 Years;166
1993;Female;Other;85 - 89 Years;na
1993;Female;Other;90 Years & Over;na
1994;Male;Malays;0  -  4 Years;25331
1994;Male;Malays;5  -  9 Years;22106
1994;Male;Malays;10 - 14 Years;18313
1994;Male;Malays;15 - 19 Years;14267
1994;Male;Malays;20 - 24 Years;16433
1994;Male;Malays;25 - 29 Years;20789
1994;Male;Malays;30 - 34 Years;23575
1994;Male;Malays;35 - 39 Years;19364
1994;Male;Malays;40 - 44 Years;13811
1994;Male;Malays;45 - 49 Years;9048
1994;Male;Malays;50 - 54 Years;5879
1994;Male;Malays;55 - 59 Years;6255
1994;Male;Malays;60 - 64 Years;4944
1994;Male;Malays;65 - 69 Years;4806
1994;Male;Malays;70 - 74 Years;3298
1994;Male;Malays;75 - 79 Years;1566
1994;Male;Malays;80 - 84 Years;730
1994;Male;Malays;85 - 89 Years;na
1994;Male;Malays;90 Years & Over;na
1994;Female;Malays;0  -  4 Years;23870
1994;Female;Malays;5  -  9 Years;21112
1994;Female;Malays;10 - 14 Years;16965
1994;Female;Malays;15 - 19 Years;13222
1994;Female;Malays;20 - 24 Years;15930
1994;Female;Malays;25 - 29 Years;20726
1994;Female;Malays;30 - 34 Years;22620
1994;Female;Malays;35 - 39 Years;18777
1994;Female;Malays;40 - 44 Years;14025
1994;Female;Malays;45 - 49 Years;9298
1994;Female;Malays;50 - 54 Years;6665
1994;Female;Malays;55 - 59 Years;6620
1994;Female;Malays;60 - 64 Years;5808
1994;Female;Malays;65 - 69 Years;4407
1994;Female;Malays;70 - 74 Years;2659
1994;Female;Malays;75 - 79 Years;1368
1994;Female;Malays;80 - 84 Years;706
1994;Female;Malays;85 - 89 Years;na
1994;Female;Malays;90 Years & Over;na
1994;Male;Chinese;0  -  4 Years;89417
1994;Male;Chinese;5  -  9 Years;82673
1994;Male;Chinese;10 - 14 Years;79929
1994;Male;Chinese;15 - 19 Years;81424
1994;Male;Chinese;20 - 24 Years;94681
1994;Male;Chinese;25 - 29 Years;103607
1994;Male;Chinese;30 - 34 Years;118936
1994;Male;Chinese;35 - 39 Years;120225
1994;Male;Chinese;40 - 44 Years;103798
1994;Male;Chinese;45 - 49 Years;76609
1994;Male;Chinese;50 - 54 Years;55303
1994;Male;Chinese;55 - 59 Years;44083
1994;Male;Chinese;60 - 64 Years;34165
1994;Male;Chinese;65 - 69 Years;24736
1994;Male;Chinese;70 - 74 Years;16267
1994;Male;Chinese;75 - 79 Years;11139
1994;Male;Chinese;80 - 84 Years;7134
1994;Male;Chinese;85 - 89 Years;na
1994;Male;Chinese;90 Years & Over;na
1994;Female;Chinese;0  -  4 Years;83466
1994;Female;Chinese;5  -  9 Years;76509
1994;Female;Chinese;10 - 14 Years;73892
1994;Female;Chinese;15 - 19 Years;76566
1994;Female;Chinese;20 - 24 Years;94453
1994;Female;Chinese;25 - 29 Years;104937
1994;Female;Chinese;30 - 34 Years;117192
1994;Female;Chinese;35 - 39 Years;117473
1994;Female;Chinese;40 - 44 Years;99824
1994;Female;Chinese;45 - 49 Years;74690
1994;Female;Chinese;50 - 54 Years;55429
1994;Female;Chinese;55 - 59 Years;44280
1994;Female;Chinese;60 - 64 Years;37087
1994;Female;Chinese;65 - 69 Years;30502
1994;Female;Chinese;70 - 74 Years;22186
1994;Female;Chinese;75 - 79 Years;16992
1994;Female;Chinese;80 - 84 Years;11756
1994;Female;Chinese;85 - 89 Years;na
1994;Female;Chinese;90 Years & Over;na
1994;Male;Indians;0  -  4 Years;10283
1994;Male;Indians;5  -  9 Years;9243
1994;Male;Indians;10 - 14 Years;8029
1994;Male;Indians;15 - 19 Years;6576
1994;Male;Indians;20 - 24 Years;7677
1994;Male;Indians;25 - 29 Years;10019
1994;Male;Indians;30 - 34 Years;11796
1994;Male;Indians;35 - 39 Years;10837
1994;Male;Indians;40 - 44 Years;8464
1994;Male;Indians;45 - 49 Years;6165
1994;Male;Indians;50 - 54 Years;5065
1994;Male;Indians;55 - 59 Years;3838
1994;Male;Indians;60 - 64 Years;5282
1994;Male;Indians;65 - 69 Years;4980
1994;Male;Indians;70 - 74 Years;3000
1994;Male;Indians;75 - 79 Years;1384
1994;Male;Indians;80 - 84 Years;604
1994;Male;Indians;85 - 89 Years;na
1994;Male;Indians;90 Years & Over;na
1994;Female;Indians;0  -  4 Years;9910
1994;Female;Indians;5  -  9 Years;8709
1994;Female;Indians;10 - 14 Years;7478
1994;Female;Indians;15 - 19 Years;6126
1994;Female;Indians;20 - 24 Years;7942
1994;Female;Indians;25 - 29 Years;10222
1994;Female;Indians;30 - 34 Years;11577
1994;Female;Indians;35 - 39 Years;10248
1994;Female;Indians;40 - 44 Years;8227
1994;Female;Indians;45 - 49 Years;5874
1994;Female;Indians;50 - 54 Years;4036
1994;Female;Indians;55 - 59 Years;3703
1994;Female;Indians;60 - 64 Years;2781
1994;Female;Indians;65 - 69 Years;1939
1994;Female;Indians;70 - 74 Years;1113
1994;Female;Indians;75 - 79 Years;508
1994;Female;Indians;80 - 84 Years;252
1994;Female;Indians;85 - 89 Years;na
1994;Female;Indians;90 Years & Over;na
1994;Male;Other;0  -  4 Years;2447
1994;Male;Other;5  -  9 Years;1787
1994;Male;Other;10 - 14 Years;1237
1994;Male;Other;15 - 19 Years;920
1994;Male;Other;20 - 24 Years;921
1994;Male;Other;25 - 29 Years;1034
1994;Male;Other;30 - 34 Years;1376
1994;Male;Other;35 - 39 Years;1382
1994;Male;Other;40 - 44 Years;1284
1994;Male;Other;45 - 49 Years;1076
1994;Male;Other;50 - 54 Years;742
1994;Male;Other;55 - 59 Years;643
1994;Male;Other;60 - 64 Years;635
1994;Male;Other;65 - 69 Years;522
1994;Male;Other;70 - 74 Years;372
1994;Male;Other;75 - 79 Years;207
1994;Male;Other;80 - 84 Years;97
1994;Male;Other;85 - 89 Years;na
1994;Male;Other;90 Years & Over;na
1994;Female;Other;0  -  4 Years;2297
1994;Female;Other;5  -  9 Years;1686
1994;Female;Other;10 - 14 Years;1188
1994;Female;Other;15 - 19 Years;900
1994;Female;Other;20 - 24 Years;1215
1994;Female;Other;25 - 29 Years;1929
1994;Female;Other;30 - 34 Years;2260
1994;Female;Other;35 - 39 Years;1827
1994;Female;Other;40 - 44 Years;1350
1994;Female;Other;45 - 49 Years;1003
1994;Female;Other;50 - 54 Years;691
1994;Female;Other;55 - 59 Years;707
1994;Female;Other;60 - 64 Years;606
1994;Female;Other;65 - 69 Years;546
1994;Female;Other;70 - 74 Years;387
1994;Female;Other;75 - 79 Years;243
1994;Female;Other;80 - 84 Years;182
1994;Female;Other;85 - 89 Years;na
1994;Female;Other;90 Years & Over;na
1995;Male;Malays;0  -  4 Years;25041
1995;Male;Malays;5  -  9 Years;23010
1995;Male;Malays;10 - 14 Years;19204
1995;Male;Malays;15 - 19 Years;14379
1995;Male;Malays;20 - 24 Years;16380
1995;Male;Malays;25 - 29 Years;19252
1995;Male;Malays;30 - 34 Years;23449
1995;Male;Malays;35 - 39 Years;20408
1995;Male;Malays;40 - 44 Years;14820
1995;Male;Malays;45 - 49 Years;10309
1995;Male;Malays;50 - 54 Years;5588
1995;Male;Malays;55 - 59 Years;6084
1995;Male;Malays;60 - 64 Years;5225
1995;Male;Malays;65 - 69 Years;4805
1995;Male;Malays;70 - 74 Years;3371
1995;Male;Malays;75 - 79 Years;1766
1995;Male;Malays;80 - 84 Years;698
1995;Male;Malays;85 - 89 Years;na
1995;Male;Malays;90 Years & Over;na
1995;Female;Malays;0  -  4 Years;23497
1995;Female;Malays;5  -  9 Years;21971
1995;Female;Malays;10 - 14 Years;18055
1995;Female;Malays;15 - 19 Years;13317
1995;Female;Malays;20 - 24 Years;15763
1995;Female;Malays;25 - 29 Years;19337
1995;Female;Malays;30 - 34 Years;22851
1995;Female;Malays;35 - 39 Years;19686
1995;Female;Malays;40 - 44 Years;14949
1995;Female;Malays;45 - 49 Years;10640
1995;Female;Malays;50 - 54 Years;6378
1995;Female;Malays;55 - 59 Years;6365
